STATION_ID,DNR_PARAMETER_CODE,START_DATE_TIME,RESULT_AMT,RESULT_VALUE_NO,LOD_AMT,UniqueID,result,PramName,Sample_code,Year,Ecoregion
10044256,665,5/30/2017 9:00,0.0803,0.0803,0.005,10044256_2017,0.0803,TP,2017-51,2017,North Central Hardwood Forests
10044256,665,6/19/2017 7:17,0.176,0.176,0.005,10044256_2017,0.176,TP,2017-51,2017,North Central Hardwood Forests
10044256,665,7/11/2017 7:31,0.232,0.232,0.005,10044256_2017,0.232,TP,2017-51,2017,North Central Hardwood Forests
10044256,665,7/25/2017 7:25,0.0935,0.0935,0.005,10044256_2017,0.0935,TP,2017-51,2017,North Central Hardwood Forests
10044256,665,8/15/2017 7:22,0.112,0.112,0.005,10044256_2017,0.112,TP,2017-51,2017,North Central Hardwood Forests
10044256,665,9/19/2017 7:42,0.105,0.105,0.005,10044256_2017,0.105,TP,2017-51,2017,North Central Hardwood Forests
10044256,665,10/10/2017 7:25,0.11,0.11,0.005,10044256_2017,0.11,TP,2017-51,2017,North Central Hardwood Forests
10044275,600,5/9/2016 14:00,1.27,1.27,0.03,10044275_2016,1.27,TN,2016-39,2016,North Central Hardwood Forests
10044275,600,6/7/2016 11:00,1.37,1.37,0.03,10044275_2016,1.37,TN,2016-39,2016,North Central Hardwood Forests
10044275,600,7/11/2016 11:30,1.12,1.12,0.03,10044275_2016,1.12,TN,2016-39,2016,North Central Hardwood Forests
10044275,600,8/8/2016 11:15,1.12,1.12,0.03,10044275_2016,1.12,TN,2016-39,2016,North Central Hardwood Forests
10044275,600,9/6/2016 13:30,1.04,1.04,0.03,10044275_2016,1.04,TN,2016-39,2016,North Central Hardwood Forests
10044275,600,10/4/2016 12:00,1.37,1.37,0.03,10044275_2016,1.37,TN,2016-39,2016,North Central Hardwood Forests
10044275,631,5/9/2016 14:00,0.618,0.618,0.019,10044275_2016,0.618,NO2+NO3,2016-39,2016,North Central Hardwood Forests
10044275,631,6/7/2016 11:00,0.105,0.105,0.019,10044275_2016,0.105,NO2+NO3,2016-39,2016,North Central Hardwood Forests
10044275,631,7/11/2016 11:30,0.56,0.56,0.019,10044275_2016,0.56,NO2+NO3,2016-39,2016,North Central Hardwood Forests
10044275,631,8/8/2016 11:15,0.467,0.467,0.019,10044275_2016,0.467,NO2+NO3,2016-39,2016,North Central Hardwood Forests
10044275,631,9/6/2016 13:30,0.621,0.621,0.019,10044275_2016,0.621,NO2+NO3,2016-39,2016,North Central Hardwood Forests
10044275,631,10/4/2016 12:00,0.584,0.584,0.019,10044275_2016,0.584,NO2+NO3,2016-39,2016,North Central Hardwood Forests
10044275,665,5/9/2016 14:00,0.0225,0.0225,0.005,10044275_2016,0.0225,TP,2016-39,2016,North Central Hardwood Forests
10044275,665,6/7/2016 11:00,0.0329,0.0329,0.005,10044275_2016,0.0329,TP,2016-39,2016,North Central Hardwood Forests
10044275,665,7/11/2016 11:30,0.0256,0.0256,0.005,10044275_2016,0.0256,TP,2016-39,2016,North Central Hardwood Forests
10044275,665,8/8/2016 11:15,0.0333,0.0333,0.005,10044275_2016,0.0333,TP,2016-39,2016,North Central Hardwood Forests
10044275,665,9/6/2016 13:30,0.0231,0.0231,0.005,10044275_2016,0.0231,TP,2016-39,2016,North Central Hardwood Forests
10044275,665,10/4/2016 12:00,0.0235,0.0235,0.005,10044275_2016,0.0235,TP,2016-39,2016,North Central Hardwood Forests
10044684,600,5/18/2016 0:00,2.9,2.9,0.03,10044684_2016,2.9,TN,2016-51,2016,North Central Hardwood Forests
10044684,600,6/14/2016 12:30,2.65,2.65,0.03,10044684_2016,2.65,TN,2016-51,2016,North Central Hardwood Forests
10044684,600,7/14/2016 11:50,2.7,2.7,0.03,10044684_2016,2.7,TN,2016-51,2016,North Central Hardwood Forests
10044684,600,8/9/2016 13:15,2.55,2.55,0.03,10044684_2016,2.55,TN,2016-51,2016,North Central Hardwood Forests
10044684,600,9/21/2016 13:00,2.47,2.47,0.03,10044684_2016,2.47,TN,2016-51,2016,North Central Hardwood Forests
10044684,600,10/19/2016 13:55,2.95,2.95,0.03,10044684_2016,2.95,TN,2016-51,2016,North Central Hardwood Forests
10044684,631,5/18/2016 0:00,2.31,2.31,0.019,10044684_2016,2.31,NO2+NO3,2016-51,2016,North Central Hardwood Forests
10044684,631,6/14/2016 12:30,2,2,0.019,10044684_2016,2,NO2+NO3,2016-51,2016,North Central Hardwood Forests
10044684,631,7/14/2016 11:50,2.11,2.11,0.019,10044684_2016,2.11,NO2+NO3,2016-51,2016,North Central Hardwood Forests
10044684,631,8/9/2016 13:15,2.06,2.06,0.019,10044684_2016,2.06,NO2+NO3,2016-51,2016,North Central Hardwood Forests
10044684,631,9/21/2016 13:00,2.15,2.15,0.019,10044684_2016,2.15,NO2+NO3,2016-51,2016,North Central Hardwood Forests
10044684,631,10/19/2016 13:55,2.32,2.32,0.019,10044684_2016,2.32,NO2+NO3,2016-51,2016,North Central Hardwood Forests
10044684,665,5/18/2016 0:00,0.0222,0.0222,0.005,10044684_2016,0.0222,TP,2016-51,2016,North Central Hardwood Forests
10044684,665,6/14/2016 12:30,0.0293,0.0293,0.005,10044684_2016,0.0293,TP,2016-51,2016,North Central Hardwood Forests
10044684,665,7/14/2016 11:50,0.0178,0.0178,0.005,10044684_2016,0.0178,TP,2016-51,2016,North Central Hardwood Forests
10044684,665,8/9/2016 13:15,0.0151,0.0151,0.005,10044684_2016,0.0151,TP,2016-51,2016,North Central Hardwood Forests
10044684,665,9/21/2016 13:00,0.0226,0.0226,0.005,10044684_2016,0.0226,TP,2016-51,2016,North Central Hardwood Forests
10044684,665,10/19/2016 13:55,0.0359,0.0359,0.005,10044684_2016,0.0359,TP,2016-51,2016,North Central Hardwood Forests
10044739,600,5/18/2016 12:30,2.39,2.39,0.03,10044739_2016,2.39,TN,2016-41,2016,North Central Hardwood Forests
10044739,600,6/14/2016 11:00,2.56,2.56,0.03,10044739_2016,2.56,TN,2016-41,2016,North Central Hardwood Forests
10044739,600,7/14/2016 10:10,2.94,2.94,0.03,10044739_2016,2.94,TN,2016-41,2016,North Central Hardwood Forests
10044739,600,8/9/2016 10:55,2.82,2.82,0.03,10044739_2016,2.82,TN,2016-41,2016,North Central Hardwood Forests
10044739,600,9/21/2016 10:00,2.09,2.09,0.03,10044739_2016,2.09,TN,2016-41,2016,North Central Hardwood Forests
10044739,600,10/19/2016 11:15,2.81,2.81,0.03,10044739_2016,2.81,TN,2016-41,2016,North Central Hardwood Forests
10044739,631,5/18/2016 12:30,1.96,1.96,0.019,10044739_2016,1.96,NO2+NO3,2016-41,2016,North Central Hardwood Forests
10044739,631,6/14/2016 11:00,1.55,1.55,0.019,10044739_2016,1.55,NO2+NO3,2016-41,2016,North Central Hardwood Forests
10044739,631,7/14/2016 10:10,2.29,2.29,0.019,10044739_2016,2.29,NO2+NO3,2016-41,2016,North Central Hardwood Forests
10044739,631,8/9/2016 10:55,2.32,2.32,0.019,10044739_2016,2.32,NO2+NO3,2016-41,2016,North Central Hardwood Forests
10044739,631,9/21/2016 10:00,0.915,0.915,0.019,10044739_2016,0.915,NO2+NO3,2016-41,2016,North Central Hardwood Forests
10044739,631,10/19/2016 11:15,2.19,2.19,0.019,10044739_2016,2.19,NO2+NO3,2016-41,2016,North Central Hardwood Forests
10044739,665,5/18/2016 12:30,0.0199,0.0199,0.005,10044739_2016,0.0199,TP,2016-41,2016,North Central Hardwood Forests
10044739,665,6/14/2016 11:00,0.058,0.058,0.005,10044739_2016,0.058,TP,2016-41,2016,North Central Hardwood Forests
10044739,665,7/14/2016 10:10,0.0476,0.0476,0.005,10044739_2016,0.0476,TP,2016-41,2016,North Central Hardwood Forests
10044739,665,8/9/2016 10:55,0.0315,0.0315,0.005,10044739_2016,0.0315,TP,2016-41,2016,North Central Hardwood Forests
10044739,665,9/21/2016 10:00,0.0776,0.0776,0.005,10044739_2016,0.0776,TP,2016-41,2016,North Central Hardwood Forests
10044739,665,10/19/2016 11:15,0.0303,0.0303,0.005,10044739_2016,0.0303,TP,2016-41,2016,North Central Hardwood Forests
10044740,665,5/6/2019 12:20,0.0642,0.0642,0.008,10044740_2019,0.0642,TP,2019-43,2019,Southeastern Wisconsin Till Plains
10044740,665,6/3/2019 9:00,0.095,0.095,0.008,10044740_2019,0.095,TP,2019-43,2019,Southeastern Wisconsin Till Plains
10044740,665,7/10/2019 9:15,0.153,0.153,0.008,10044740_2019,0.153,TP,2019-43,2019,Southeastern Wisconsin Till Plains
10044740,665,8/1/2019 10:20,0.154,0.154,0.008,10044740_2019,0.154,TP,2019-43,2019,Southeastern Wisconsin Till Plains
10044740,665,9/4/2019 10:00,0.321,0.321,0.008,10044740_2019,0.321,TP,2019-43,2019,Southeastern Wisconsin Till Plains
10044740,665,10/11/2019 10:50,0.241,0.241,0.008,10044740_2019,0.241,TP,2019-43,2019,Southeastern Wisconsin Till Plains
10044741,665,5/24/2016 11:20,0.048,0.048,0.005,10044741_2016,0.048,TP,2016-69,2016,Southeastern Wisconsin Till Plains
10044741,665,6/17/2016 12:00,0.361,0.361,0.005,10044741_2016,0.361,TP,2016-69,2016,Southeastern Wisconsin Till Plains
10044741,665,7/15/2016 13:00,0.0735,0.0735,0.005,10044741_2016,0.0735,TP,2016-69,2016,Southeastern Wisconsin Till Plains
10044741,665,8/24/2016 10:30,0.0754,0.0754,0.005,10044741_2016,0.0754,TP,2016-69,2016,Southeastern Wisconsin Till Plains
10044741,665,9/19/2016 0:00,0.0825,0.0825,0.005,10044741_2016,0.0825,TP,2016-69,2016,Southeastern Wisconsin Till Plains
10044741,665,10/19/2016 11:25,0.0578,0.0578,0.005,10044741_2016,0.0578,TP,2016-69,2016,Southeastern Wisconsin Till Plains
10044777,600,5/17/2016 16:50,11.3,11.3,0.09,10044777_2016,11.3,TN,2016-40,2016,North Central Hardwood Forests
10044777,600,6/27/2016 10:58,12.4,12.4,0.09,10044777_2016,12.4,TN,2016-40,2016,North Central Hardwood Forests
10044777,600,7/26/2016 10:25,12.8,12.8,0.15,10044777_2016,12.8,TN,2016-40,2016,North Central Hardwood Forests
10044777,600,8/21/2016 15:15,13.6,13.6,0.09,10044777_2016,13.6,TN,2016-40,2016,North Central Hardwood Forests
10044777,600,9/26/2016 16:35,6,6,0.03,10044777_2016,6,TN,2016-40,2016,North Central Hardwood Forests
10044777,600,5/9/2017 14:45,8.85,8.85,0.375,10044777_2017,8.85,TN,2017-50,2017,North Central Hardwood Forests
10044777,600,5/23/2017 14:34,7.3,7.3,0.375,10044777_2017,7.3,TN,2017-50,2017,North Central Hardwood Forests
10044777,600,6/7/2017 9:45,14.6,14.6,0.375,10044777_2017,14.6,TN,2017-50,2017,North Central Hardwood Forests
10044777,600,6/21/2017 15:15,11.1,11.1,0.225,10044777_2017,11.1,TN,2017-50,2017,North Central Hardwood Forests
10044777,600,7/13/2017 13:00,11.2,11.2,0.375,10044777_2017,11.2,TN,2017-50,2017,North Central Hardwood Forests
10044777,600,8/16/2017 8:32,7.92,7.92,0.225,10044777_2017,7.92,TN,2017-50,2017,North Central Hardwood Forests
10044777,600,9/13/2017 11:00,8.52,8.52,0.225,10044777_2017,8.52,TN,2017-50,2017,North Central Hardwood Forests
10044777,600,10/10/2017 14:30,6.38,6.38,0.15,10044777_2017,6.38,TN,2017-50,2017,North Central Hardwood Forests
10044777,631,5/17/2016 16:50,9.77,9.77,0.114,10044777_2016,9.77,NO2+NO3,2016-40,2016,North Central Hardwood Forests
10044777,631,6/27/2016 10:58,10,10,0.114,10044777_2016,10,NO2+NO3,2016-40,2016,North Central Hardwood Forests
10044777,631,7/26/2016 10:25,11.1,11.1,0.114,10044777_2016,11.1,NO2+NO3,2016-40,2016,North Central Hardwood Forests
10044777,631,8/21/2016 15:15,11.3,11.3,0.095,10044777_2016,11.3,NO2+NO3,2016-40,2016,North Central Hardwood Forests
10044777,631,9/26/2016 16:35,3.91,3.91,0.038,10044777_2016,3.91,NO2+NO3,2016-40,2016,North Central Hardwood Forests
10044777,665,5/17/2016 16:50,0.0414,0.0414,0.005,10044777_2016,0.0414,TP,2016-40,2016,North Central Hardwood Forests
10044777,665,6/27/2016 10:58,0.144,0.144,0.005,10044777_2016,0.144,TP,2016-40,2016,North Central Hardwood Forests
10044777,665,7/26/2016 10:25,0.103,0.103,0.005,10044777_2016,0.103,TP,2016-40,2016,North Central Hardwood Forests
10044777,665,8/21/2016 15:15,0.108,0.108,0.005,10044777_2016,0.108,TP,2016-40,2016,North Central Hardwood Forests
10044777,665,9/26/2016 16:35,0.161,0.161,0.005,10044777_2016,0.161,TP,2016-40,2016,North Central Hardwood Forests
10044777,665,5/9/2017 14:45,0.0628,0.0628,0.005,10044777_2017,0.0628,TP,2017-50,2017,North Central Hardwood Forests
10044777,665,5/23/2017 14:34,0.115,0.115,0.005,10044777_2017,0.115,TP,2017-50,2017,North Central Hardwood Forests
10044777,665,6/7/2017 9:45,0.115,0.115,0.005,10044777_2017,0.115,TP,2017-50,2017,North Central Hardwood Forests
10044777,665,6/21/2017 15:15,0.269,0.269,0.005,10044777_2017,0.269,TP,2017-50,2017,North Central Hardwood Forests
10044777,665,7/13/2017 13:00,0.13,0.13,0.005,10044777_2017,0.13,TP,2017-50,2017,North Central Hardwood Forests
10044777,665,8/16/2017 8:32,0.129,0.129,0.005,10044777_2017,0.129,TP,2017-50,2017,North Central Hardwood Forests
10044777,665,9/13/2017 11:00,0.0945,0.0945,0.005,10044777_2017,0.0945,TP,2017-50,2017,North Central Hardwood Forests
10044777,665,10/10/2017 14:30,0.0887,0.0887,0.005,10044777_2017,0.0887,TP,2017-50,2017,North Central Hardwood Forests
10044778,665,5/22/2016 9:47,0.0607,0.0607,0.005,10044778_2016,0.0607,TP,2016-73,2016,North Central Hardwood Forests
10044778,665,6/19/2016 8:52,0.0897,0.0897,0.005,10044778_2016,0.0897,TP,2016-73,2016,North Central Hardwood Forests
10044778,665,6/19/2016 9:08,0.0661,0.0661,0.005,10044778_2016,0.0661,TP,2016-73,2016,North Central Hardwood Forests
10044778,665,7/19/2016 8:50,0.0911,0.0911,0.005,10044778_2016,0.0911,TP,2016-73,2016,North Central Hardwood Forests
10044778,665,8/21/2016 9:24,0.14,0.14,0.005,10044778_2016,0.14,TP,2016-73,2016,North Central Hardwood Forests
10044778,665,9/18/2016 9:15,0.0742,0.0742,0.005,10044778_2016,0.0742,TP,2016-73,2016,North Central Hardwood Forests
10044778,665,9/18/2016 9:28,0.0605,0.0605,0.005,10044778_2016,0.0605,TP,2016-73,2016,North Central Hardwood Forests
10044778,665,10/16/2016 9:35,0.0613,0.0613,0.005,10044778_2016,0.0613,TP,2016-73,2016,North Central Hardwood Forests
10044778,665,5/21/2017 13:30,0.0975,0.0975,0.005,10044778_2017,0.0975,TP,2017-92,2017,North Central Hardwood Forests
10044778,665,6/18/2017 13:25,0.161,0.161,0.005,10044778_2017,0.161,TP,2017-92,2017,North Central Hardwood Forests
10044778,665,7/16/2017 13:45,0.0874,0.0874,0.005,10044778_2017,0.0874,TP,2017-92,2017,North Central Hardwood Forests
10044778,665,8/20/2017 13:23,0.0811,0.0811,0.005,10044778_2017,0.0811,TP,2017-92,2017,North Central Hardwood Forests
10044778,665,9/17/2017 13:40,0.0848,0.0848,0.005,10044778_2017,0.0848,TP,2017-92,2017,North Central Hardwood Forests
10044778,665,10/15/2017 12:35,0.077,0.077,0.005,10044778_2017,0.077,TP,2017-92,2017,North Central Hardwood Forests
10045054,600,5/8/2017 11:12,1.03,1.03,0.075,10045054_2017,1.03,TN,2017-46,2017,North Central Hardwood Forests
10045054,600,5/30/2017 9:32,1.57,1.57,0.075,10045054_2017,1.57,TN,2017-46,2017,North Central Hardwood Forests
10045054,600,6/19/2017 7:50,1.73,1.73,0.075,10045054_2017,1.73,TN,2017-46,2017,North Central Hardwood Forests
10045054,600,7/11/2017 7:58,1.98,1.98,0.15,10045054_2017,1.98,TN,2017-46,2017,North Central Hardwood Forests
10045054,600,7/25/2017 7:30,1.83,1.83,0.075,10045054_2017,1.83,TN,2017-46,2017,North Central Hardwood Forests
10045054,600,8/15/2017 7:45,1.35,1.35,0.075,10045054_2017,1.35,TN,2017-46,2017,North Central Hardwood Forests
10045054,600,9/19/2017 8:10,1.32,1.32,0.075,10045054_2017,1.32,TN,2017-46,2017,North Central Hardwood Forests
10045054,600,10/10/2017 7:56,1.42,1.42,0.075,10045054_2017,1.42,TN,2017-46,2017,North Central Hardwood Forests
10045054,631,5/8/2017 11:12,0.0363,0.0363,0.019,10045054_2017,0.0363,NO2+NO3,2017-46,2017,North Central Hardwood Forests
10045054,631,5/30/2017 9:32,0.0368,0.0368,0.019,10045054_2017,0.0368,NO2+NO3,2017-46,2017,North Central Hardwood Forests
10045054,631,6/19/2017 7:50,0.0834,0.0834,0.019,10045054_2017,0.0834,NO2+NO3,2017-46,2017,North Central Hardwood Forests
10045054,631,7/11/2017 7:58,NA,ND,0.019,10045054_2017,0.0095,NO2+NO3,2017-46,2017,North Central Hardwood Forests
10045054,631,7/25/2017 7:30,0.192,0.192,0.019,10045054_2017,0.192,NO2+NO3,2017-46,2017,North Central Hardwood Forests
10045054,631,8/15/2017 7:45,0.143,0.143,0.019,10045054_2017,0.143,NO2+NO3,2017-46,2017,North Central Hardwood Forests
10045054,631,9/19/2017 8:10,0.249,0.249,0.019,10045054_2017,0.249,NO2+NO3,2017-46,2017,North Central Hardwood Forests
10045054,631,10/10/2017 7:56,0.0397,0.0397,0.036,10045054_2017,0.0397,NO2+NO3,2017-46,2017,North Central Hardwood Forests
10045054,665,5/8/2017 11:12,0.0259,0.0259,0.005,10045054_2017,0.0259,TP,2017-46,2017,North Central Hardwood Forests
10045054,665,5/30/2017 9:32,0.0764,0.0764,0.005,10045054_2017,0.0764,TP,2017-46,2017,North Central Hardwood Forests
10045054,665,6/19/2017 7:50,0.163,0.163,0.005,10045054_2017,0.163,TP,2017-46,2017,North Central Hardwood Forests
10045054,665,7/11/2017 7:58,0.179,0.179,0.005,10045054_2017,0.179,TP,2017-46,2017,North Central Hardwood Forests
10045054,665,7/25/2017 7:30,0.192,0.192,0.005,10045054_2017,0.192,TP,2017-46,2017,North Central Hardwood Forests
10045054,665,8/15/2017 7:45,0.0957,0.0957,0.005,10045054_2017,0.0957,TP,2017-46,2017,North Central Hardwood Forests
10045054,665,9/19/2017 8:10,0.0533,0.0533,0.005,10045054_2017,0.0533,TP,2017-46,2017,North Central Hardwood Forests
10045054,665,10/10/2017 7:56,0.0889,0.0889,0.005,10045054_2017,0.0889,TP,2017-46,2017,North Central Hardwood Forests
10046999,665,5/23/2017 18:00,0.462,0.462,0.005,10046999_2017,0.462,TP,2017-12,2017,Southeastern Wisconsin Till Plains
10046999,665,6/27/2017 18:45,0.395,0.395,0.005,10046999_2017,0.395,TP,2017-12,2017,Southeastern Wisconsin Till Plains
10046999,665,7/25/2017 17:15,0.46,0.46,0.005,10046999_2017,0.46,TP,2017-12,2017,Southeastern Wisconsin Till Plains
10046999,665,8/23/2017 16:15,0.602,0.602,0.005,10046999_2017,0.602,TP,2017-12,2017,Southeastern Wisconsin Till Plains
10046999,665,9/25/2017 14:00,0.878,0.878,0.005,10046999_2017,0.878,TP,2017-12,2017,Southeastern Wisconsin Till Plains
10046999,665,10/26/2017 14:00,1.59,1.59,0.015,10046999_2017,1.59,TP,2017-12,2017,Southeastern Wisconsin Till Plains
10047730,665,5/3/2017 8:57,0.123,0.123,0.005,10047730_2017,0.123,TP,2017-52,2017,Southeastern Wisconsin Till Plains
10047730,665,5/17/2017 8:36,0.0472,0.0472,0.005,10047730_2017,0.0472,TP,2017-52,2017,Southeastern Wisconsin Till Plains
10047730,665,6/14/2017 8:34,0.376,0.376,0.005,10047730_2017,0.376,TP,2017-52,2017,Southeastern Wisconsin Till Plains
10047730,665,6/28/2017 8:41,0.114,0.114,0.005,10047730_2017,0.114,TP,2017-52,2017,Southeastern Wisconsin Till Plains
10047730,665,7/12/2017 8:33,0.111,0.111,0.005,10047730_2017,0.111,TP,2017-52,2017,Southeastern Wisconsin Till Plains
10047730,665,8/9/2017 8:33,0.157,0.157,0.005,10047730_2017,0.157,TP,2017-52,2017,Southeastern Wisconsin Till Plains
10047730,665,9/7/2017 8:39,1.31,1.31,0.01,10047730_2017,1.31,TP,2017-52,2017,Southeastern Wisconsin Till Plains
10047730,665,10/4/2017 8:30,0.488,0.488,0.005,10047730_2017,0.488,TP,2017-52,2017,Southeastern Wisconsin Till Plains
10047732,665,5/3/2017 9:07,0.299,0.299,0.005,10047732_2017,0.299,TP,2017-53,2017,Southeastern Wisconsin Till Plains
10047732,665,5/17/2017 8:47,0.191,0.191,0.005,10047732_2017,0.191,TP,2017-53,2017,Southeastern Wisconsin Till Plains
10047732,665,6/14/2017 8:44,0.372,0.372,0.005,10047732_2017,0.372,TP,2017-53,2017,Southeastern Wisconsin Till Plains
10047732,665,6/28/2017 8:52,0.384,0.384,0.005,10047732_2017,0.384,TP,2017-53,2017,Southeastern Wisconsin Till Plains
10047732,665,7/12/2017 8:45,0.386,0.386,0.005,10047732_2017,0.386,TP,2017-53,2017,Southeastern Wisconsin Till Plains
10047732,665,8/9/2017 8:44,0.491,0.491,0.005,10047732_2017,0.491,TP,2017-53,2017,Southeastern Wisconsin Till Plains
10047732,665,9/7/2017 8:51,0.54,0.54,0.005,10047732_2017,0.54,TP,2017-53,2017,Southeastern Wisconsin Till Plains
10047732,665,10/4/2017 8:40,0.362,0.362,0.005,10047732_2017,0.362,TP,2017-53,2017,Southeastern Wisconsin Till Plains
10047756,600,5/8/2017 9:47,6.3,6.3,0.15,10047756_2017,6.3,TN,2017-49,2017,North Central Hardwood Forests
10047756,600,5/30/2017 8:35,4.38,4.38,0.075,10047756_2017,4.38,TN,2017-49,2017,North Central Hardwood Forests
10047756,600,6/19/2017 6:58,4.89,4.89,0.075,10047756_2017,4.89,TN,2017-49,2017,North Central Hardwood Forests
10047756,600,7/11/2017 7:15,3.8,3.8,0.15,10047756_2017,3.8,TN,2017-49,2017,North Central Hardwood Forests
10047756,600,7/25/2017 6:42,1.97,1.97,0.075,10047756_2017,1.97,TN,2017-49,2017,North Central Hardwood Forests
10047756,600,8/15/2017 7:01,2.16,2.16,0.075,10047756_2017,2.16,TN,2017-49,2017,North Central Hardwood Forests
10047756,600,9/19/2017 7:25,2.17,2.17,0.225,10047756_2017,2.17,TN,2017-49,2017,North Central Hardwood Forests
10047756,600,10/10/2017 7:56,2.69,2.69,0.075,10047756_2017,2.69,TN,2017-49,2017,North Central Hardwood Forests
10047756,631,5/8/2017 9:47,5.28,5.28,0.19,10047756_2017,5.28,NO2+NO3,2017-49,2017,North Central Hardwood Forests
10047756,631,5/30/2017 8:35,3.94,3.94,0.114,10047756_2017,3.94,NO2+NO3,2017-49,2017,North Central Hardwood Forests
10047756,631,6/19/2017 6:58,4.54,4.54,0.19,10047756_2017,4.54,NO2+NO3,2017-49,2017,North Central Hardwood Forests
10047756,631,7/11/2017 7:15,2.54,2.54,0.019,10047756_2017,2.54,NO2+NO3,2017-49,2017,North Central Hardwood Forests
10047756,631,7/25/2017 6:42,1.3,1.3,0.019,10047756_2017,1.3,NO2+NO3,2017-49,2017,North Central Hardwood Forests
10047756,631,8/15/2017 7:01,1.49,1.49,0.019,10047756_2017,1.49,NO2+NO3,2017-49,2017,North Central Hardwood Forests
10047756,631,9/19/2017 7:25,1.32,1.32,0.019,10047756_2017,1.32,NO2+NO3,2017-49,2017,North Central Hardwood Forests
10047756,631,10/10/2017 7:56,1.44,1.44,0.036,10047756_2017,1.44,NO2+NO3,2017-49,2017,North Central Hardwood Forests
10047756,665,5/8/2017 9:47,0.0414,0.0414,0.005,10047756_2017,0.0414,TP,2017-49,2017,North Central Hardwood Forests
10047756,665,5/30/2017 8:35,0.0545,0.0545,0.005,10047756_2017,0.0545,TP,2017-49,2017,North Central Hardwood Forests
10047756,665,6/19/2017 6:58,0.113,0.113,0.005,10047756_2017,0.113,TP,2017-49,2017,North Central Hardwood Forests
10047756,665,7/11/2017 7:15,0.0927,0.0927,0.005,10047756_2017,0.0927,TP,2017-49,2017,North Central Hardwood Forests
10047756,665,7/25/2017 6:42,0.101,0.101,0.005,10047756_2017,0.101,TP,2017-49,2017,North Central Hardwood Forests
10047756,665,8/15/2017 7:01,0.0973,0.0973,0.005,10047756_2017,0.0973,TP,2017-49,2017,North Central Hardwood Forests
10047756,665,9/19/2017 7:25,0.0936,0.0936,0.005,10047756_2017,0.0936,TP,2017-49,2017,North Central Hardwood Forests
